date,unused_date,price,fluctuation,fluctuation_percent
29/11/2020,29/11/2020,"16.283,36",117.31,0.73%
26/11/2020,26/11/2020,"16.166,05",58.85,0.37%
25/11/2020,25/11/2020,"16.107,20",15.67,0.10%
24/11/2020,24/11/2020,"16.091,53",-7.30,-0.05%
23/11/2020,23/11/2020,"16.098,83",154.20,0.97%
22/11/2020,22/11/2020,"15.944,63",97.83,0.62%
19/11/2020,19/11/2020,"15.846,80",122.30,0.78%
18/11/2020,18/11/2020,"15.724,50",53.79,0.34%
17/11/2020,17/11/2020,"15.670,71",311.95,2.03%
16/11/2020,16/11/2020,"15.358,76",-255.89,-1.64%
15/11/2020,15/11/2020,"15.614,65",137.85,0.89%
12/11/2020,12/11/2020,"15.476,80",105.76,0.69%
11/11/2020,11/11/2020,"15.371,04",2.95,0.02%
10/11/2020,10/11/2020,"15.368,09",-17.40,-0.11%
09/11/2020,09/11/2020,"15.385,49",243.36,1.61%
08/11/2020,08/11/2020,"15.142,13",-15.34,-0.10%
05/11/2020,05/11/2020,"15.157,47",-29.90,-0.20%
04/11/2020,04/11/2020,"15.187,37",54.84,0.36%
03/11/2020,03/11/2020,"15.132,53",47.94,0.32%
02/11/2020,02/11/2020,"15.084,59",112.84,0.75%
01/11/2020,01/11/2020,"14.971,75",101.63,0.68%
29/10/2020,29/10/2020,"14.870,12",-42.77,-0.29%
28/10/2020,28/10/2020,"14.912,89",-442.94,-2.88%
27/10/2020,27/10/2020,"15.355,83",-71.90,-0.47%
26/10/2020,26/10/2020,"15.427,73",-175.20,-1.12%
25/10/2020,25/10/2020,"15.602,93",199.93,1.30%
22/10/2020,22/10/2020,"15.403,00",205.33,1.35%
21/10/2020,21/10/2020,"15.197,67",-53.32,-0.35%
20/10/2020,20/10/2020,"15.250,99",98.49,0.65%
19/10/2020,19/10/2020,"15.152,50",49.60,0.33%
18/10/2020,18/10/2020,"15.102,90",46.21,0.31%
15/10/2020,15/10/2020,"15.056,69",109.40,0.73%
14/10/2020,14/10/2020,"14.947,29",230.31,1.56%
13/10/2020,13/10/2020,"14.716,98",54.66,0.37%
12/10/2020,12/10/2020,"14.662,32",6.15,0.04%
11/10/2020,11/10/2020,"14.656,17",77.77,0.53%
08/10/2020,08/10/2020,"14.578,40",-14.08,-0.10%
07/10/2020,07/10/2020,"14.592,48",-8.37,-0.06%
06/10/2020,06/10/2020,"14.600,85",57.85,0.40%
05/10/2020,05/10/2020,"14.543,00",99.83,0.69%
04/10/2020,04/10/2020,"14.443,17",-102.73,-0.71%
01/10/2020,01/10/2020,"14.545,90",150.95,1.05%
30/09/2020,30/09/2020,"14.394,95",39.03,0.27%
29/09/2020,29/09/2020,"14.355,92",-93.70,-0.65%
28/09/2020,28/09/2020,"14.449,62",142.33,0.99%
27/09/2020,27/09/2020,"14.307,29",24.80,0.17%
24/09/2020,24/09/2020,"14.282,49",-85.97,-0.60%
23/09/2020,23/09/2020,"14.368,46",92.67,0.65%
22/09/2020,22/09/2020,"14.275,79",19.75,0.14%
21/09/2020,21/09/2020,"14.256,04",171.79,1.22%
20/09/2020,20/09/2020,"14.084,25",157.15,1.13%
17/09/2020,17/09/2020,"13.927,10",-45.14,-0.32%
16/09/2020,16/09/2020,"13.972,24",19.02,0.14%
15/09/2020,15/09/2020,"13.953,22",19.60,0.14%
14/09/2020,14/09/2020,"13.933,62",108.03,0.78%
13/09/2020,13/09/2020,"13.825,59",-4.86,-0.04%
10/09/2020,10/09/2020,"13.830,45",23.59,0.17%
09/09/2020,09/09/2020,"13.806,86",-50.38,-0.36%
08/09/2020,08/09/2020,"13.857,24",51.95,0.38%
07/09/2020,07/09/2020,"13.805,29",-269.93,-1.92%
06/09/2020,06/09/2020,"14.075,22",-51.43,-0.36%
03/09/2020,03/09/2020,"14.126,65",196.76,1.41%
02/09/2020,02/09/2020,"13.929,89",135.57,0.98%
31/08/2020,31/08/2020,"13.794,32",35.31,0.26%
30/08/2020,30/08/2020,"13.759,01",118.59,0.87%
27/08/2020,27/08/2020,"13.640,42",36.42,0.27%
26/08/2020,26/08/2020,"13.604,00",-47.59,-0.35%
25/08/2020,25/08/2020,"13.651,59",89.93,0.66%
24/08/2020,24/08/2020,"13.561,66",273.19,2.06%
23/08/2020,23/08/2020,"13.288,47",127.27,0.97%
20/08/2020,20/08/2020,"13.161,20",-63.11,-0.48%
19/08/2020,19/08/2020,"13.224,31",48.56,0.37%
18/08/2020,18/08/2020,"13.175,75",-76.10,-0.57%
17/08/2020,17/08/2020,"13.251,85",3.87,0.03%
16/08/2020,16/08/2020,"13.247,98",-58.87,-0.44%
13/08/2020,13/08/2020,"13.306,85",113.61,0.86%
12/08/2020,12/08/2020,"13.193,24",65.52,0.50%
11/08/2020,11/08/2020,"13.127,72",12.11,0.09%
10/08/2020,10/08/2020,"13.115,61",34.74,0.27%
09/08/2020,09/08/2020,"13.080,87",16.17,0.12%
06/08/2020,06/08/2020,"13.064,70",10.24,0.08%
05/08/2020,05/08/2020,"13.054,46",213.85,1.67%
04/08/2020,04/08/2020,"12.840,61",190.35,1.50%
03/08/2020,03/08/2020,"12.650,26",285.56,2.31%
02/08/2020,02/08/2020,"12.364,70",-84.68,-0.68%
30/07/2020,30/07/2020,"12.449,38",181.95,1.48%
29/07/2020,29/07/2020,"12.267,43",-342.34,-2.71%
28/07/2020,28/07/2020,"12.609,77",436.03,3.58%
27/07/2020,27/07/2020,"12.173,74",-718.03,-5.57%
26/07/2020,26/07/2020,"12.891,77",-467.65,-3.50%
23/07/2020,23/07/2020,"13.359,42",42.75,0.32%
22/07/2020,22/07/2020,"13.316,67",-119.39,-0.89%
21/07/2020,21/07/2020,"13.436,06",27.66,0.21%
20/07/2020,20/07/2020,"13.408,40",-172.56,-1.27%
19/07/2020,19/07/2020,"13.580,96",-88.76,-0.65%
16/07/2020,16/07/2020,"13.669,72",148.40,1.10%
15/07/2020,15/07/2020,"13.521,32",81.73,0.61%
14/07/2020,14/07/2020,"13.439,59",-2.04,-0.02%
13/07/2020,13/07/2020,"13.441,63",-47.37,-0.35%
12/07/2020,12/07/2020,"13.489,00",-135.08,-0.99%
09/07/2020,09/07/2020,"13.624,08",200.37,1.49%
08/07/2020,08/07/2020,"13.423,71",-9.31,-0.07%
07/07/2020,07/07/2020,"13.433,02",36.84,0.28%
06/07/2020,06/07/2020,"13.396,18",226.76,1.72%
05/07/2020,05/07/2020,"13.169,42",69.59,0.53%
02/07/2020,02/07/2020,"13.099,83",-20.30,-0.15%
01/07/2020,01/07/2020,"13.120,13",271.87,2.12%
30/06/2020,30/06/2020,"12.848,26",-70.13,-0.54%
29/06/2020,29/06/2020,"12.918,39",-329.43,-2.49%
28/06/2020,28/06/2020,"13.247,82",-17.11,-0.13%
25/06/2020,25/06/2020,"13.264,93",-83.50,-0.63%
24/06/2020,24/06/2020,"13.348,43",-100.33,-0.75%
23/06/2020,23/06/2020,"13.448,76",-38.10,-0.28%
22/06/2020,22/06/2020,"13.486,86",28.38,0.21%
21/06/2020,21/06/2020,"13.458,48",184.78,1.39%
18/06/2020,18/06/2020,"13.273,70",10.66,0.08%
17/06/2020,17/06/2020,"13.263,04",-41.83,-0.31%
16/06/2020,16/06/2020,"13.304,87",337.64,2.60%
15/06/2020,15/06/2020,"12.967,23",-487.34,-3.62%
14/06/2020,14/06/2020,"13.454,57",14.80,0.11%
11/06/2020,11/06/2020,"13.439,77",-537.23,-3.84%
10/06/2020,10/06/2020,"13.977,00",34.58,0.25%
09/06/2020,09/06/2020,"13.942,42",-28.08,-0.20%
08/06/2020,08/06/2020,"13.970,50",200.03,1.45%
07/06/2020,07/06/2020,"13.770,47",43.78,0.32%
04/06/2020,04/06/2020,"13.726,69",-9.14,-0.07%
03/06/2020,03/06/2020,"13.735,83",92.68,0.68%
02/06/2020,02/06/2020,"13.643,15",-47.32,-0.35%
01/06/2020,01/06/2020,"13.690,47",252.96,1.88%
31/05/2020,31/05/2020,"13.437,51",32.19,0.24%
28/05/2020,28/05/2020,"13.405,32",47.04,0.35%
27/05/2020,27/05/2020,"13.358,28",-230.12,-1.69%
26/05/2020,26/05/2020,"13.588,40",129.08,0.96%
25/05/2020,25/05/2020,"13.459,32",68.42,0.51%
24/05/2020,24/05/2020,"13.390,90",-204.63,-1.51%
21/05/2020,21/05/2020,"13.595,53",197.14,1.47%
20/05/2020,20/05/2020,"13.398,39",66.60,0.50%
19/05/2020,19/05/2020,"13.331,79",198.33,1.51%
18/05/2020,18/05/2020,"13.133,46",225.39,1.75%
17/05/2020,17/05/2020,"12.908,07",-111.79,-0.86%
14/05/2020,14/05/2020,"13.019,86",-49.67,-0.38%
13/05/2020,13/05/2020,"13.069,53",37.15,0.29%
12/05/2020,12/05/2020,"13.032,38",84.58,0.65%
11/05/2020,11/05/2020,"12.947,80",283.41,2.24%
10/05/2020,10/05/2020,"12.664,39",326.83,2.65%
07/05/2020,07/05/2020,"12.337,56",243.35,2.01%
06/05/2020,06/05/2020,"12.094,21",256.13,2.16%
05/05/2020,05/05/2020,"11.838,08",36.73,0.31%
04/05/2020,04/05/2020,"11.801,35",-112.13,-0.94%
03/05/2020,03/05/2020,"11.913,48",3.98,0.03%
28/04/2020,28/04/2020,"11.909,50",-60.08,-0.50%
27/04/2020,27/04/2020,"11.969,58",-88.74,-0.74%
26/04/2020,26/04/2020,"12.058,32",134.81,1.13%
23/04/2020,23/04/2020,"11.923,51",42.04,0.35%
22/04/2020,22/04/2020,"11.881,47",133.32,1.13%
21/04/2020,21/04/2020,"11.748,15",-498.43,-4.07%
20/04/2020,20/04/2020,"12.246,58",19.27,0.16%
19/04/2020,19/04/2020,"12.227,31",140.87,1.17%
16/04/2020,16/04/2020,"12.086,44",64.25,0.53%
15/04/2020,15/04/2020,"12.022,19",149.76,1.26%
14/04/2020,14/04/2020,"11.872,43",121.67,1.04%
13/04/2020,13/04/2020,"11.750,76",175.16,1.51%
12/04/2020,12/04/2020,"11.575,60",-34.25,-0.30%
09/04/2020,09/04/2020,"11.609,85",111.33,0.97%
08/04/2020,08/04/2020,"11.498,52",-40.57,-0.35%
07/04/2020,07/04/2020,"11.539,09",182.67,1.61%
06/04/2020,06/04/2020,"11.356,42",555.93,5.15%
05/04/2020,05/04/2020,"10.800,49",338.17,3.23%
02/04/2020,02/04/2020,"10.462,32",301.90,2.97%
31/03/2020,31/03/2020,"10.160,42",-34.42,-0.34%
30/03/2020,30/03/2020,"10.194,84",-481.29,-4.51%
29/03/2020,29/03/2020,"10.676,13",-76.26,-0.71%
26/03/2020,26/03/2020,"10.752,39",-91.60,-0.84%
25/03/2020,25/03/2020,"10.843,99",446.72,4.30%
24/03/2020,24/03/2020,"10.397,27",-123.54,-1.17%
23/03/2020,23/03/2020,"10.520,81",-680.07,-6.07%
22/03/2020,22/03/2020,"11.200,88",-98.57,-0.87%
19/03/2020,19/03/2020,"11.299,45",-348.97,-3.00%
18/03/2020,18/03/2020,"11.648,42",14.23,0.12%
17/03/2020,17/03/2020,"11.634,19",25.41,0.22%
16/03/2020,16/03/2020,"11.608,78",-306.28,-2.57%
15/03/2020,15/03/2020,"11.915,06",-42.28,-0.35%
12/03/2020,12/03/2020,"11.957,34",-647.97,-5.14%
11/03/2020,11/03/2020,"12.605,31",-521.38,-3.97%
10/03/2020,10/03/2020,"13.126,69",110.56,0.85%
09/03/2020,09/03/2020,"13.016,13",-883.39,-6.36%
08/03/2020,08/03/2020,"13.899,52",-52.85,-0.38%
05/03/2020,05/03/2020,"13.952,37",19.28,0.14%
04/03/2020,04/03/2020,"13.933,09",-0.33,0.00%
03/03/2020,03/03/2020,"13.933,42",43.10,0.31%
02/03/2020,02/03/2020,"13.890,32",61.49,0.44%
01/03/2020,01/03/2020,"13.828,83",-272.64,-1.93%
27/02/2020,27/02/2020,"14.101,47",110.22,0.79%
26/02/2020,26/02/2020,"13.991,25",-131.94,-0.93%
25/02/2020,25/02/2020,"14.123,19",202.08,1.45%
24/02/2020,24/02/2020,"13.921,11",-523.49,-3.62%
23/02/2020,23/02/2020,"14.444,60",-42.99,-0.30%
20/02/2020,20/02/2020,"14.487,59",125.60,0.87%
19/02/2020,19/02/2020,"14.361,99",35.37,0.25%
18/02/2020,18/02/2020,"14.326,62",-76.17,-0.53%
17/02/2020,17/02/2020,"14.402,79",6.72,0.05%
16/02/2020,16/02/2020,"14.396,07",28.16,0.20%
13/02/2020,13/02/2020,"14.367,91",20.80,0.14%
12/02/2020,12/02/2020,"14.347,11",113.76,0.80%
11/02/2020,11/02/2020,"14.233,35",57.92,0.41%
10/02/2020,10/02/2020,"14.175,43",-177.43,-1.24%
09/02/2020,09/02/2020,"14.352,86",6.84,0.05%
06/02/2020,06/02/2020,"14.346,02",287.57,2.05%
05/02/2020,05/02/2020,"14.058,45",-8.70,-0.06%
04/02/2020,04/02/2020,"14.067,15",53.40,0.38%
03/02/2020,03/02/2020,"14.013,75",-93.42,-0.66%
02/02/2020,02/02/2020,"14.107,17",-450.16,-3.09%
30/01/2020,30/01/2020,"14.557,33",-552.49,-3.66%
29/01/2020,29/01/2020,"15.109,82",39.47,0.26%
21/01/2020,21/01/2020,"15.070,35",151.56,1.02%
20/01/2020,20/01/2020,"14.918,79",42.53,0.29%
19/01/2020,19/01/2020,"14.876,26",46.86,0.32%
16/01/2020,16/01/2020,"14.829,40",108.31,0.74%
15/01/2020,15/01/2020,"14.721,09",8.92,0.06%
14/01/2020,14/01/2020,"14.712,17",49.32,0.34%
13/01/2020,13/01/2020,"14.662,85",-61.59,-0.42%
12/01/2020,12/01/2020,"14.724,44",125.92,0.86%
09/01/2020,09/01/2020,"14.598,52",207.17,1.44%
08/01/2020,08/01/2020,"14.391,35",-191.78,-1.32%
07/01/2020,07/01/2020,"14.583,13",71.78,0.49%
06/01/2020,06/01/2020,"14.511,35",-182.13,-1.24%
05/01/2020,05/01/2020,"14.693,48",-60.17,-0.41%
02/01/2020,02/01/2020,"14.753,65",129.92,0.89%
01/01/2020,01/01/2020,"14.623,73",-21.14,-0.14%
30/12/2019,30/12/2019,"14.644,87",69.47,0.48%
29/12/2019,29/12/2019,"14.575,40",69.66,0.48%
26/12/2019,26/12/2019,"14.505,74",-6.34,-0.04%
25/12/2019,25/12/2019,"14.512,08",54.36,0.38%
24/12/2019,24/12/2019,"14.457,72",27.61,0.19%
23/12/2019,23/12/2019,"14.430,11",-4.84,-0.03%
22/12/2019,22/12/2019,"14.434,95",100.62,0.70%
19/12/2019,19/12/2019,"14.334,33",-15.52,-0.11%
18/12/2019,18/12/2019,"14.349,85",-71.85,-0.50%
17/12/2019,17/12/2019,"14.421,70",-153.29,-1.05%
16/12/2019,16/12/2019,"14.574,99",-65.31,-0.45%
15/12/2019,15/12/2019,"14.640,30",-72.34,-0.49%
12/12/2019,12/12/2019,"14.712,64",107.68,0.74%
11/12/2019,11/12/2019,"14.604,96",84.55,0.58%
10/12/2019,10/12/2019,"14.520,41",-113.07,-0.77%
09/12/2019,09/12/2019,"14.633,48",-8.56,-0.06%
08/12/2019,08/12/2019,"14.642,04",17.63,0.12%
05/12/2019,05/12/2019,"14.624,41",-70.72,-0.48%
04/12/2019,04/12/2019,"14.695,13",247.08,1.71%
03/12/2019,03/12/2019,"14.448,05",-107.75,-0.74%
02/12/2019,02/12/2019,"14.555,80",-205.07,-1.39%
01/12/2019,01/12/2019,"14.760,87",28.33,0.19%
28/11/2019,28/11/2019,"14.732,54",-155.74,-1.05%
27/11/2019,27/11/2019,"14.888,28",-40.69,-0.27%
26/11/2019,26/11/2019,"14.928,97",44.54,0.30%
25/11/2019,25/11/2019,"14.884,43",40.60,0.27%
24/11/2019,24/11/2019,"14.843,83",-99.35,-0.66%
21/11/2019,21/11/2019,"14.943,18",-310.42,-2.04%
20/11/2019,20/11/2019,"15.253,60",-150.55,-0.98%
19/11/2019,19/11/2019,"15.404,15",85.11,0.56%
18/11/2019,18/11/2019,"15.319,04",-106.72,-0.69%
17/11/2019,17/11/2019,"15.425,76",-17.26,-0.11%
14/11/2019,14/11/2019,"15.443,02",-69.70,-0.45%
13/11/2019,13/11/2019,"15.512,72",-120.07,-0.77%
12/11/2019,12/11/2019,"15.632,79",1.25,0.01%
11/11/2019,11/11/2019,"15.631,54",-83.15,-0.53%
10/11/2019,10/11/2019,"15.714,69",6.45,0.04%
07/11/2019,07/11/2019,"15.708,24",34.86,0.22%
06/11/2019,06/11/2019,"15.673,38",0.43,0.00%
05/11/2019,05/11/2019,"15.672,95",41.19,0.26%
04/11/2019,04/11/2019,"15.631,76",111.85,0.72%
03/11/2019,03/11/2019,"15.519,91",179.63,1.17%
31/10/2019,31/10/2019,"15.340,28",-39.97,-0.26%
30/10/2019,30/10/2019,"15.380,25",18.15,0.12%
29/10/2019,29/10/2019,"15.362,10",-33.57,-0.22%
28/10/2019,28/10/2019,"15.395,67",-18.31,-0.12%
27/10/2019,27/10/2019,"15.413,98",29.03,0.19%
24/10/2019,24/10/2019,"15.384,95",92.92,0.61%
23/10/2019,23/10/2019,"15.292,03",46.20,0.30%
22/10/2019,22/10/2019,"15.245,83",46.17,0.30%
21/10/2019,21/10/2019,"15.199,66",-85.28,-0.56%
20/10/2019,20/10/2019,"15.284,94",-0.64,0.00%
17/10/2019,17/10/2019,"15.285,58",-91.90,-0.60%
16/10/2019,16/10/2019,"15.377,48",22.57,0.15%
15/10/2019,15/10/2019,"15.354,91",22.15,0.14%
14/10/2019,14/10/2019,"15.332,76",86.25,0.57%
13/10/2019,13/10/2019,"15.246,51",59.33,0.39%
10/10/2019,10/10/2019,"15.187,18",-25.16,-0.17%
09/10/2019,09/10/2019,"15.212,34",-12.41,-0.08%
08/10/2019,08/10/2019,"15.224,75",128.69,0.85%
07/10/2019,07/10/2019,"15.096,06",-127.45,-0.84%
06/10/2019,06/10/2019,"15.223,51",-102.29,-0.67%
03/10/2019,03/10/2019,"15.325,80",32.10,0.21%
02/10/2019,02/10/2019,"15.293,70",-109.37,-0.71%
01/10/2019,01/10/2019,"15.403,07",56.31,0.37%
30/09/2019,30/09/2019,"15.346,76",-32.42,-0.21%
29/09/2019,29/09/2019,"15.379,18",110.49,0.72%
26/09/2019,26/09/2019,"15.268,69",97.04,0.64%
25/09/2019,25/09/2019,"15.171,65",26.91,0.18%
24/09/2019,24/09/2019,"15.144,74",12.80,0.08%
23/09/2019,23/09/2019,"15.131,94",-86.11,-0.57%
22/09/2019,22/09/2019,"15.218,05",-62.70,-0.41%
19/09/2019,19/09/2019,"15.280,75",89.01,0.59%
18/09/2019,18/09/2019,"15.191,74",18.31,0.12%
17/09/2019,17/09/2019,"15.173,43",62.49,0.41%
16/09/2019,16/09/2019,"15.110,94",81.55,0.54%
15/09/2019,15/09/2019,"15.029,39",177.05,1.19%
12/09/2019,12/09/2019,"14.852,34",145.18,0.99%
11/09/2019,11/09/2019,"14.707,16",40.98,0.28%
10/09/2019,10/09/2019,"14.666,18",-42.91,-0.29%
09/09/2019,09/09/2019,"14.709,09",-6.46,-0.04%
08/09/2019,08/09/2019,"14.715,55",-3.37,-0.02%
05/09/2019,05/09/2019,"14.718,92",-14.47,-0.10%
04/09/2019,04/09/2019,"14.733,39",-30.32,-0.21%
03/09/2019,03/09/2019,"14.763,71",-58.92,-0.40%
02/09/2019,02/09/2019,"14.822,63",54.70,0.37%
29/08/2019,29/08/2019,"14.767,93",55.70,0.38%
28/08/2019,28/08/2019,"14.712,23",-14.07,-0.10%
27/08/2019,27/08/2019,"14.726,30",-92.44,-0.62%
26/08/2019,26/08/2019,"14.818,74",-132.74,-0.89%
25/08/2019,25/08/2019,"14.951,48",-13.15,-0.09%
22/08/2019,22/08/2019,"14.964,63",11.38,0.08%
21/08/2019,21/08/2019,"14.953,25",100.11,0.67%
20/08/2019,20/08/2019,"14.853,14",43.72,0.30%
19/08/2019,19/08/2019,"14.809,42",-10.91,-0.07%
18/08/2019,18/08/2019,"14.820,33",27.13,0.18%
15/08/2019,15/08/2019,"14.793,20",181.59,1.24%
14/08/2019,14/08/2019,"14.611,61",43.05,0.30%
13/08/2019,13/08/2019,"14.568,56",-70.21,-0.48%
12/08/2019,12/08/2019,"14.638,77",60.35,0.41%
11/08/2019,11/08/2019,"14.578,42",44.21,0.30%
08/08/2019,08/08/2019,"14.534,21",131.67,0.91%
07/08/2019,07/08/2019,"14.402,54",32.40,0.23%
06/08/2019,06/08/2019,"14.370,14",-104.93,-0.72%
05/08/2019,05/08/2019,"14.475,07",-210.54,-1.43%
04/08/2019,04/08/2019,"14.685,61",-36.01,-0.24%
01/08/2019,01/08/2019,"14.721,62",67.49,0.46%
31/07/2019,31/07/2019,"14.654,13",89.68,0.62%
30/07/2019,30/07/2019,"14.564,45",-176.37,-1.20%
29/07/2019,29/07/2019,"14.740,82",10.76,0.07%
28/07/2019,28/07/2019,"14.730,06",-42.06,-0.28%
25/07/2019,25/07/2019,"14.772,12",48.76,0.33%
24/07/2019,24/07/2019,"14.723,36",-14.70,-0.10%
23/07/2019,23/07/2019,"14.738,06",146.93,1.01%
22/07/2019,22/07/2019,"14.591,13",-20.05,-0.14%
21/07/2019,21/07/2019,"14.611,18",162.16,1.12%
18/07/2019,18/07/2019,"14.449,02",-146.43,-1.00%
17/07/2019,17/07/2019,"14.595,45",-19.72,-0.13%
16/07/2019,16/07/2019,"14.615,17",119.25,0.82%
15/07/2019,15/07/2019,"14.495,92",-21.48,-0.15%
14/07/2019,14/07/2019,"14.517,40",-68.56,-0.47%
11/07/2019,11/07/2019,"14.585,96",49.16,0.34%
10/07/2019,10/07/2019,"14.536,80",64.49,0.45%
09/07/2019,09/07/2019,"14.472,31",23.44,0.16%
08/07/2019,08/07/2019,"14.448,87",-154.99,-1.06%
07/07/2019,07/07/2019,"14.603,86",8.09,0.06%
04/07/2019,04/07/2019,"14.595,77",167.32,1.16%
03/07/2019,03/07/2019,"14.428,45",-55.15,-0.38%
02/07/2019,02/07/2019,"14.483,60",-55.10,-0.38%
01/07/2019,01/07/2019,"14.538,70",199.29,1.39%
30/06/2019,30/06/2019,"14.339,41",162.04,1.14%
27/06/2019,27/06/2019,"14.177,37",-206.53,-1.44%
26/06/2019,26/06/2019,"14.383,90",-28.13,-0.20%
25/06/2019,25/06/2019,"14.412,03",-7.49,-0.05%
24/06/2019,24/06/2019,"14.419,52",39.05,0.27%
23/06/2019,23/06/2019,"14.380,47",31.60,0.22%
20/06/2019,20/06/2019,"14.348,87",170.02,1.20%
19/06/2019,19/06/2019,"14.178,85",102.12,0.73%
18/06/2019,18/06/2019,"14.076,73",-80.43,-0.57%
17/06/2019,17/06/2019,"14.157,16",-144.58,-1.01%
16/06/2019,16/06/2019,"14.301,74",32.02,0.22%
13/06/2019,13/06/2019,"14.269,72",-93.83,-0.65%
12/06/2019,12/06/2019,"14.363,55",-90.66,-0.63%
11/06/2019,11/06/2019,"14.454,21",-26.33,-0.18%
10/06/2019,10/06/2019,"14.480,54",48.28,0.33%
09/06/2019,09/06/2019,"14.432,26",135.29,0.95%
06/06/2019,06/06/2019,"14.296,97",-40.99,-0.29%
05/06/2019,05/06/2019,"14.337,96",5.78,0.04%
04/06/2019,04/06/2019,"14.332,18",4.36,0.03%
03/06/2019,03/06/2019,"14.327,82",-204.13,-1.40%
02/06/2019,02/06/2019,"14.531,95",-117.35,-0.80%
30/05/2019,30/05/2019,"14.649,30",-3.48,-0.02%
29/05/2019,29/05/2019,"14.652,78",-28.92,-0.20%
28/05/2019,28/05/2019,"14.681,70",-64.43,-0.44%
27/05/2019,27/05/2019,"14.746,13",76.63,0.52%
26/05/2019,26/05/2019,"14.669,50",-175.30,-1.18%
23/05/2019,23/05/2019,"14.844,80",-32.90,-0.22%
22/05/2019,22/05/2019,"14.877,70",-61.44,-0.41%
21/05/2019,21/05/2019,"14.939,14",5.91,0.04%
20/05/2019,20/05/2019,"14.933,23",172.03,1.17%
19/05/2019,19/05/2019,"14.761,20",-1.38,-0.01%
16/05/2019,16/05/2019,"14.762,58",-22.27,-0.15%
15/05/2019,15/05/2019,"14.784,85",174.00,1.19%
14/05/2019,14/05/2019,"14.610,85",50.43,0.35%
13/05/2019,13/05/2019,"14.560,42",52.44,0.36%
12/05/2019,12/05/2019,"14.507,98",80.82,0.56%
09/05/2019,09/05/2019,"14.427,16",-24.13,-0.17%
08/05/2019,08/05/2019,"14.451,29",-67.28,-0.46%
07/05/2019,07/05/2019,"14.518,57",-19.48,-0.13%
06/05/2019,06/05/2019,"14.538,05",-271.88,-1.84%
05/05/2019,05/05/2019,"14.809,93",24.54,0.17%
02/05/2019,02/05/2019,"14.785,39",49.58,0.34%
01/05/2019,01/05/2019,"14.735,81",83.14,0.57%
25/04/2019,25/04/2019,"14.652,67",-51.31,-0.35%
24/04/2019,24/04/2019,"14.703,98",167.34,1.15%
23/04/2019,23/04/2019,"14.536,64",10.60,0.07%
22/04/2019,22/04/2019,"14.526,04",-40.90,-0.28%
